Year;average_air_temperature;maximum_air_temperature;minimum_air_temperature;average_soil_surface_temperature;maximum_soil_surface_temperature;minimum_soil_surface_temperature;Partial_pressure_of_water_vapor_hPa;Average_relative_humidity;average_saturation_deficit_hPa;saturation_deficit_maximum_hPa;Atmospheric_pressure_at_the_station_level_hPa;Atmospheric_pressure_at_sea_level_hPa;Mean_wind_speed_m/s;Daily_precipitation_total_mm;Month_num;Decada_num
2016;17.3;21.7;13.9;19;30;13;16.6;85.0;3.5;8.4;960.0;1005.7;2.9;267.0;7;3
2016;20.1;26.0;15.2;24;43;14;16.1;73.0;8.5;17.2;958.5;1003.7;3.2;42.6;7;2
2016;18.8;25.0;13.7;24;47;12;15.2;73.0;7.2;16.3;958.9;1004.3;2.7;5.0;7;1
2016;16.3;23.4;9.6;21;45;8;10.9;61.0;8.8;18.4;972.3;1018.8;2.9;4.4;8;3
2016;19.3;25.6;12.0;25;49;11;13.6;63.0;9.7;19.1;973.2;1019.2;1.9;0.0;8;2
2016;18.5;24.2;12.4;23;43;11;14.4;69.0;7.6;16.0;971.6;1017.7;2.3;4.7;8;1
2016;10.1;16.3;3.2;12;30;2;7.7;65.0;5.2;10.8;972.6;1020.3;2.3;25.1;9;3
2016;14.7;21.7;7.6;17;39;6;8.6;55.0;9.0;17.1;965.7;1012.2;4.4;0.3;9;2
2016;18.1;24.7;11.8;21;43;10;9.6;49.0;11.8;20.4;965.9;1011.8;4.6;4.1;9;1
2017;11.3;18.0;5.4;13;29;3;7.0;56.0;7.4;14.3;971.6;1019.0;5.5;2.9;4;3
2017;8.8;15.5;2.9;5;13;0;6.9;63.0;4.9;10.6;968.4;1016.1;5.9;14.8;4;2
2017;-1.4;3.9;-6.4;-4;0;-9;3.87;70.0;2.2;4.5;975.6;1025.5;6.0;3.7;4;1
2017;16.3;23.5;9.3;21;43;8;8.4;48.0;11.3;19.1;964.0;1010.2;6.3;2.9;5;3
2017;12.6;19.6;6.8;18;37;5;7.6;52.0;8.3;15.8;972.8;1020.0;4.3;10.4;5;2
2017;13.2;21.1;4.7;16;37;3;6.2;42.0;10.4;18.2;968.6;1015.5;6.5;0.0;5;1
2017;22.0;29.3;15.0;28;53;14;12.6;51.0;14.8;26.6;961.7;1006.8;3.1;16.8;6;3
2017;22.7;30.0;14.8;30;53;14;11.2;44.0;18.7;31.5;962.3;1007.3;3.9;1.3;6;2
2017;18.0;24.4;11.8;24;46;10;9.2;47.0;12.4;20.9;964.5;1010.4;4.9;9.8;6;1
2017;21.2;27.2;15.4;25;43;14;15.5;65.0;10.6;20.7;962.2;1007.4;3.4;11.1;7;3
2017;16.3;22.1;11.7;19;38;11;13.2;73.0;5.7;12.7;963.4;1009.5;2.9;80.1;7;2
2017;20.4;27.2;13.6;24;44;12;12.0;53.0;13.0;23.2;960.3;1005.6;4.3;2.9;7;1
2017;20.8;28.4;12.4;26;50;11;10.9;47.0;15.0;26.5;973.1;1019.0;2.3;0.0;8;3
2017;15.1;21.5;7.7;20;40;7;8.9;55.0;9.0;16.2;970.9;1017.6;2.9;0.0;8;2
2017;21.4;28.5;14.4;27;49;13;13.0;54.0;13.9;25.6;963.2;1008.4;3.6;3.7;8;1
2017;4.2;8.5;0.8;6;18;0;5.27;63.0;3.5;5.8;975.8;1024.7;3.9;0.7;9;3
2017;12.3;19.0;6.5;14;27;6;9.1;67.0;6.3;13.4;969.7;1016.9;4.6;27.1;9;2
2017;19.3;27.2;12.1;23;43;11;9.7;47.0;14.7;25.6;964.7;1010.5;3.8;1.4;9;1
2018;9.1;14.1;4.6;9;19;3;7.7;68.0;4.4;8.9;965.7;1013.2;6.0;36.4;4;3
2018;3.2;9.8;-3.0;3;13;-4;4.88;65.0;3.3;6.7;968.4;1017.1;5.5;7.7;4;2
2018;-1.2;2.7;-4.6;-3;0;-6;4.61;80.0;1.3;2.9;975.0;1024.8;5.9;5.4;4;1
2018;11.8;20.7;5.7;14;32;4;7.8;60.0;7.6;14.4;964.5;1011.5;7.0;9.6;5;3
2018;7.2;13.6;1.3;11;28;0;5.33;55.0;5.4;10.7;967.2;1015.1;4.9;14.2;5;2
2018;6.3;13.0;1.5;8;22;0;6.15;66.0;3.9;8.7;969.1;1017.3;5.4;15.4;5;1
2018;18.4;24.3;12.7;23;43;12;14.3;70.0;7.4;15.2;957.3;1002.8;2.9;33.7;6;3
2018;16.1;22.1;10.5;21;43;9;10.8;61.0;8.1;15.2;960.3;1006.3;3.8;13.5;6;2
2018;17.3;23.3;11.4;21;41;10;8.6;48.0;12.5;21.4;963.1;1009.1;6.1;23.6;6;1
2018;16.7;22.0;11.9;20;37;11;13.0;71.0;6.9;13.3;966.1;1012.3;3.0;28.8;7;3
2018;21.6;28.0;14.8;29;53;14;14.3;58.0;12.3;22.8;961.6;1006.7;2.2;1.1;7;2
2018;21.1;27.4;14.7;28;51;14;14.6;61.0;11.4;21.5;964.2;1009.6;2.6;1.6;7;1
2018;13.3;18.2;9.7;15;27;9;12.0;80.0;3.7;8.6;962.5;1009.0;4.3;66.6;8;3
2018;17.6;24.1;12.0;22;42;11;12.7;65.0;8.4;17.1;963.2;1009.1;3.2;25.5;8;2
2018;20.2;26.9;14.2;24;42;13;14.8;64.0;9.9;20.0;963.0;1008.4;2.7;37.3;8;1
2018;11.4;17.2;7.1;12;26;5;9.1;70.0;4.9;10.4;971.8;1019.2;4.7;16.6;9;3
2018;11.4;17.8;5.3;14;32;4;7.0;56.0;7.4;13.5;974.2;1021.7;4.5;0.0;9;2
2018;9.7;13.9;5.7;12;24;5;9.2;77.0;3.1;6.7;974.2;1022.0;2.8;7.5;9;1
2019;6.2;12.6;0.2;9;24;-1;6.13;67.0;4.1;8.5;966.7;1014.8;5.3;5.7;4;3
2019;3.1;10.2;-2.7;5;20;-4;5.42;68.0;3.3;7.1;969.1;1017.8;5.2;18.1;4;2
2019;4.8;11.1;-1.1;4;13;-3;5.84;69.0;3.2;6.9;974.7;1023.4;3.2;3.8;4;1
2019;13.1;20.6;5.4;19;42;4;7.1;50.0;9.4;17.8;968.9;1015.9;4.4;4.5;5;3
2019;10.0;16.7;3.2;15;37;2;6.1;52.0;7.1;12.6;969.6;1017.2;3.8;12.7;5;2
2019;11.7;19.3;3.7;18;43;1;7.1;50.0;8.9;15.8;977.8;1025.5;2.4;0.0;5;1
2019;16.8;23.4;10.7;22;41;10;12.3;66.0;7.8;15.1;966.3;1012.5;3.6;15.8;6;3
2019;15.0;21.8;10.1;19;38;9;11.1;66.0;6.7;14.3;961.8;1008.1;3.5;15.4;6;2
2019;14.6;20.7;9.9;18;34;9;11.7;72.0;5.6;11.8;960.3;1006.5;4.3;30.9;6;1
2019;21.0;28.1;14.7;26;48;13;14.1;61.0;12.1;23.2;960.2;1005.4;3.3;8.0;7;3
2019;23.1;30.2;14.0;30;54;12;12.7;48.0;16.8;30.1;965.2;1010.3;3.0;0.0;7;2
2019;19.8;26.9;13.2;26;50;12;12.3;56.0;11.8;22.5;962.0;1007.4;4.3;5.2;7;1
2019;16.9;23.0;11.7;20;36;11;11.3;62.0;8.9;17.4;964.8;1010.9;4.9;20.6;8;3
2019;20.3;26.9;14.5;25;45;13;12.7;57.0;12.2;22.5;965.7;1011.3;3.2;15.9;8;2
2019;21.5;28.8;13.3;27;51;12;11.3;47.0;16.0;26.8;960.7;1005.9;3.7;1.6;8;1
2019;8.1;13.6;2.1;10;23;1;6.02;59.0;6.0;10.7;967.4;1015.2;5.2;12.3;9;3
2019;14.7;21.1;9.6;17;33;8;9.9;63.0;7.5;14.3;971.2;1018.0;4.0;0.4;9;2
2019;10.9;15.9;7.0;14;29;6;9.7;76.0;3.5;7.6;964.0;1011.0;3.4;32.9;9;1
2020;13.9;19.4;7.5;16;30;5;8.2;54.0;8.9;15.5;966.0;1012.7;5.0;13.8;4;3
2020;10.9;17.6;4.4;11;25;2;5.7;47.0;8.3;14.8;972.9;1020.4;4.9;3.3;4;2
2020;5.5;11.3;0.0;-1;1;-3;5.45;61.0;4.1;8.4;970.7;1019.1;6.3;0.6;4;1
2020;19.8;27.3;11.6;28;52;10;9.5;44.0;15.7;28.2;973.8;1019.9;3.5;0.6;5;3
2020;18.8;25.8;12.1;24;46;11;10.8;53.0;12.1;22.4;964.6;1010.4;4.7;3.0;5;2
2020;13.1;20.1;5.5;19;41;4;7.0;51.0;9.4;17.5;972.9;1020.1;4.3;2.0;5;1
2020;18.1;25.2;11.1;23;45;10;10.0;53.0;12.0;23.1;958.9;1004.5;5.6;28.2;6;3
2020;17.6;24.2;11.4;24;48;10;8.6;44.0;12.9;21.3;965.1;1011.1;3.8;15.3;6;2
2020;18.4;25.3;9.3;26;51;8;8.8;44.0;14.1;23.7;970.2;1016.3;3.6;0.0;6;1
2020;18.5;23.9;13.4;22;38;13;14.5;70.0;7.3;15.3;962.5;1008.1;2.6;50.8;7;3
2020;23.2;29.6;15.4;30;53;14;14.3;53.0;15.2;26.8;966.8;1011.9;3.0;5.3;7;2
2020;20.6;26.6;14.6;26;46;13;14.9;64.0;10.2;19.9;963.2;1008.6;3.3;56.7;7;1
2020;16.5;23.3;10.1;20;38;9;11.2;63.0;8.6;17.2;965.7;1011.9;3.4;5.1;8;3
2020;16.3;21.8;11.9;19;33;11;12.6;70.0;6.4;13.0;957.0;1002.8;4.7;17.0;8;2
2020;22.8;29.5;15.9;28;51;14;14.2;53.0;14.6;26.6;964.4;1009.5;3.0;4.1;8;1
2020;6.6;11.3;2.2;8;18;1;7.12;74.0;2.9;6.2;972.6;1020.9;4.7;19.4;9;3
2020;14.3;20.6;8.6;16;33;7;8.0;53.0;9.1;16.5;966.5;1013.1;5.9;5.6;9;2
2020;11.8;17.2;7.0;14;28;6;8.7;66.0;6.7;13.3;970.7;1018.0;3.5;7.1;9;1
2021;1.2;6.1;-3.1;-2;0;-5;4.99;73.0;2.3;4.3;975.5;1025.0;5.6;10.2;4;1
2021;4.8;13.1;-2.7;-1;2;-4;4.85;58.0;4.8;10.3;979.1;1028.1;3.8;0.0;4;2
2021;8.3;14.8;1.7;11;26;0;5.5;48.0;6.9;11.6;976.2;1024.5;4.8;0.6;4;3
2021;13.8;20.8;6.4;18;40;5;6.8;45.0;10.1;18.6;970.3;1017.3;4.5;22.4;5;1
2021;16.1;22.8;8.5;21;41;6;9.1;52.0;10.4;19.3;972.8;1019.4;4.1;2.6;5;2
2021;21.2;28.8;13.1;28;52;11;9.8;42.0;17.2;30.2;970.6;1016.3;4.2;0.0;5;3
2021;16.5;23.4;9.6;22;44;8;9.8;54.0;10.1;18.0;965.7;1011.9;3.7;8.3;6;1
2021;18.3;25.2;10.6;24;48;9;10.1;50.0;12.9;22.5;968.3;1014.4;4.2;4.2;6;2
2021;16.3;22.0;10.6;21;38;9;11.0;63.0;8.9;16.5;965.4;1011.6;4.2;14.0;6;3
2021;23.0;29.3;16.3;29;50;16;13.7;54.0;16.5;28.1;961.2;1006.2;4.7;16.9;7;1
2021;17.0;22.9;12.0;19;34;11;12.7;68.0;7.6;15.0;958.4;1004.1;4.5;12.1;7;2
2021;20.6;27.6;12.4;28;53;11;11.4;49.0;14.3;24.6;963.6;1009.1;3.1;0.0;7;3
2021;21.6;28.0;14.1;27;47;13;13.3;56.0;13.6;24.9;963.7;1008.9;3.3;25.3;8;1
2021;17.7;23.3;11.9;22;41;11;12.6;65.0;8.5;17.5;969.8;1016.0;2.9;5.6;8;2
2021;19.2;25.9;11.6;24;45;10;12.4;59.0;11.3;21.2;969.0;1014.9;2.8;9.3;8;3
2021;15.1;22.2;7.5;19;41;6;8.5;55.0;9.9;19.1;968.9;1015.6;4.1;6.0;9;1
2021;10.9;16.0;5.7;12;25;4;7.3;59.0;6.4;11.4;964.3;1011.4;6.6;16.0;9;2
2021;4.0;7.9;0.3;6;17;0;5.88;74.0;2.4;4.8;971.6;1020.3;3.8;20.9;9;3
2022;4.7;9.5;0.0;-1;0;-3;5.25;62.0;3.7;6.4;972.7;1021.4;5.7;0.0;4;1
2022;10.6;17.2;3.4;8;17;1;5.8;47.0;7.9;13.9;973.4;1021.1;5.4;7.8;4;2
2022;9.6;16.2;2.4;13;30;1;5.6;48.0;8.2;14.6;971.7;1019.5;4.3;8.7;4;3
2022;10.6;17.6;3.8;15;35;2;6.1;48.0;7.5;14.2;970.2;1017.7;4.3;8.0;5;1
2022;17.0;23.2;10.5;21;42;9;9.3;50.0;10.8;19.6;965.8;1011.9;4.9;4.9;5;2
2022;18.5;26.7;10.4;24;45;9;8.7;44.0;14.2;25.1;965.7;1011.7;5.0;0.5;5;3
2022;17.3;24.1;10.1;23;47;9;9.3;51.0;11.8;21.0;964.5;1010.5;4.1;12.7;6;1
2022;20.4;27.0;13.6;27;52;12;11.5;52.0;13.7;24.5;959.8;1005.1;4.2;6.1;6;2
2022;20.7;28.3;13.8;27;51;13;12.1;52.0;14.1;25.8;957.5;1002.6;5.2;0.9;6;3
2022;18.3;25.4;12.0;23;42;11;12.2;61.0;9.7;20.2;959.9;1005.5;4.3;34.1;7;1
2022;21.9;28.8;14.5;28;52;13;13.5;54.0;13.9;27.3;966.2;1011.5;3.4;1.3;7;2
2022;21.0;27.4;14.9;26;47;14;13.9;59.0;11.9;21.4;959.2;1004.3;3.0;22.8;7;3
2022;18.1;23.1;12.9;21;38;12;14.4;71.0;6.9;14.3;966.3;1012.2;2.6;34.5;8;1
2022;14.7;19.9;9.2;18;34;8;11.7;70.0;5.8;11.8;970.1;1016.8;2.8;18.6;8;2
2022;15.5;22.8;7.8;20;41;6;10.7;64.0;8.2;16.8;975.1;1021.9;2.3;2.6;8;3
2022;19.9;27.8;12.1;23;45;10;8.6;40.0;16.9;28.8;967.0;1012.8;4.9;0.0;9;1
2022;10.2;16.7;3.5;13;31;3;7.3;62.0;5.8;12.0;975.0;1022.8;2.9;23.6;9;2
2022;12.0;18.0;6.1;14;29;5;8.8;62.0;8.2;15.7;971.2;1018.5;3.4;2.0;9;3
2023;3.1;11.0;-4.6;2;13;-7;3.13;44.0;5.5;10.2;977.4;1026.6;4.0;1.2;4;1
2023;-2.1;4.1;-8.8;-2;8;-12;3.54;67.0;2.4;4.9;972.0;1021.9;4.8;44.2;4;2
2023;9.7;17.4;2.6;9;23;-2;6.1;51.0;7.3;13.6;972.8;1020.6;4.6;0.3;4;3
2023;11.1;18.3;3.4;17;41;1;5.2;42.0;9.6;16.7;977.9;1025.8;3.2;0.0;5;1
2023;12.2;18.7;5.6;18;37;4;6.0;45.0;8.9;14.4;970.0;1017.3;4.9;0.0;5;2
2023;16.4;23.7;6.6;23;49;5;7.7;44.0;12.3;20.8;974.7;1021.4;2.6;0.6;5;3
2023;24.8;32.1;16.6;32;56;14;9.4;33.0;23.8;37.7;967.3;1012.3;3.5;0.0;6;1
2023;19.0;27.3;10.7;27;52;9;8.7;43.0;14.9;25.7;963.5;1009.2;4.5;5.2;6;2
2023;15.6;22.2;9.7;21;42;8;8.4;49.0;9.9;17.5;960.0;1006.1;5.4;7.9;6;3
2023;22.9;30.4;14.6;29;52;13;11.2;45.0;18.2;31.3;964.5;1009.6;3.1;7.4;7;1
2023;25.9;32.8;19.1;31;52;17;12.5;40.0;22.7;36.9;961.7;1006.2;5.0;2.6;7;2
2023;22.4;29.2;14.9;28;52;13;12.3;48.0;15.8;27.7;962.2;1007.2;3.4;5.6;7;3
2023;23.7;30.6;17.0;31;56;15;13.3;48.0;17.0;28.6;960.2;1004.9;2.7;2.2;8;1
2023;16.0;22.4;11.5;20;37;10;11.6;67.0;7.4;15.2;968.4;1014.8;3.3;25.6;8;2
2023;18.2;25.2;12.9;21;40;11;11.9;60.0;10.1;19.1;959.3;1004.9;5.0;11.0;8;3
2023;13.0;17.9;8.9;15;32;8;11.1;75.0;4.2;8.8;963.8;1010.5;4.4;14.6;9;1
2023;12.5;18.0;8.2;14;30;7;11.3;79.0;3.5;8.1;968.7;1015.7;3.0;22.7;9;2
2023;11.8;17.2;8.0;14;30;7;9.9;72.0;4.3;8.9;973.9;1021.3;3.1;4.5;9;3
2024;4.5;10.2;0.6;2;7;-1;6.55;79.0;2.3;5.2;972.6;1021.2;4.5;11.1;4;1
2024;9.2;15.4;4.0;11;23;3;7.9;67.0;4.6;9.1;969.4;1017.1;6.3;6.0;4;2
2024;8.8;15.8;2.5;13;33;1;6.2;55.0;6.1;11.5;976.7;1024.8;4.2;8.7;4;3
2024;10.0;15.6;4.9;12;28;4;7.9;65.0;5.3;9.6;964.5;1011.8;4.7;20.9;5;1
2024;13.4;19.3;7.3;17;37;6;9.0;59.0;7.3;12.9;967.8;1014.7;4.7;21.6;5;2
2024;9.2;14.7;5.4;12;25;5;8.8;77.0;3.4;7.2;968.0;1015.6;5.6;50.8;5;3
2024;17.9;24.4;12.0;22;39;11;13.7;66.0;7.8;14.9;965.0;1010.9;4.5;20.8;6;1
2024;18.9;24.9;13.7;24;39;13;15.9;74.0;6.7;13.9;967.1;1012.9;3.2;30.0;6;2
2024;23.5;30.8;17.0;30;48;16;14.8;53.0;15.2;26.4;958.3;1002.9;4.5;0.6;6;3
2024;17.8;23.8;13.6;21;32;13;15.9;79.0;4.7;10.2;959.3;1004.9;3.1;36.2;7;1
2024;21.2;27.2;16.2;26;41;16;17.9;73.0;7.9;16.1;959.1;1004.1;2.4;61.3;7;2
2024;20.7;26.9;15.1;26;41;14;16.2;68.0;9.1;18.1;959.7;1004.8;3.7;10.0;7;3
2024;20.4;26.1;15.8;24;42;15;16.1;70.0;8.8;16.2;959.2;1004.4;3.6;60.4;8;1
2024;16.8;24.1;11.6;20;36;11;13.6;74.0;6.2;14.7;961.2;1007.1;4.3;15.9;8;2
2024;14.3;19.8;9.8;16;30;9;12.9;80.0;3.8;8.9;965.5;1012.0;3.3;27.3;8;3
2024;10.4;15.3;6.9;12;22;6;10.6;85.0;2.3;5.4;971.0;1018.4;4.1;40.2;9;1
2024;9.7;16.0;4.7;13;30;4;9.0;74.0;3.5;8.1;979.2;1027.3;3.1;2.3;9;2
2024;8.8;15.9;3.3;11;30;2;7.2;65.0;4.9;11.3;975.3;1023.4;4.0;1.7;9;3
